tract,puma
14000US51700031400,79500US5151175
14000US51700031500,79500US5151175
14000US51700031601,79500US5151175
14000US51700031602,79500US5151175
14000US51700031701,79500US5151175
14000US51700031702,79500US5151175
14000US51700031800,79500US5151175
14000US51700031901,79500US5151175
14000US51700031902,79500US5151175
14000US51700032001,79500US5151175
14000US51700032002,79500US5151175
14000US51700032005,79500US5151175
14000US51700032006,79500US5151175
14000US51700032007,79500US5151175
14000US51700032113,79500US5151175
14000US51700032114,79500US5151175
14000US51700032117,79500US5151175
14000US51700032123,79500US5151175
14000US51700032124,79500US5151175
14000US51700032126,79500US5151175
14000US51700032127,79500US5151175
14000US51700032128,79500US5151175
14000US51700032129,79500US5151175
14000US51700032130,79500US5151175
14000US51700032131,79500US5151175
14000US51700032132,79500US5151175
14000US51700032211,79500US5151175
14000US51700032212,79500US5151175
14000US51700032223,79500US5151175
14000US51700032224,79500US5151175
14000US51700032225,79500US5151175
14000US51700032226,79500US5151175
14000US51700032300,79500US5151175
14000US51700032400,79500US5151175
14000US51710000100,79500US5151154
14000US51710000201,79500US5151154
14000US51710000202,79500US5151154
14000US51710000300,79500US5151154
14000US51710000400,79500US5151154
14000US51710000500,79500US5151154
14000US51710000600,79500US5151154
14000US51710000700,79500US5151154
14000US51710000800,79500US5151154
14000US51710000901,79500US5151154
14000US51710000902,79500US5151154
14000US51710001100,79500US5151154
14000US51710001200,79500US5151154
14000US51710001300,79500US5151154
14000US51710001400,79500US5151154
14000US51710001500,79500US5151154
14000US51710001600,79500US5151154
14000US51710001700,79500US5151154
14000US51710002000,79500US5151154
14000US51710002100,79500US5151154
14000US51710002200,79500US5151154
14000US51710002300,79500US5151154
14000US51710002400,79500US5151154
14000US51710002500,79500US5151154
14000US51710002600,79500US5151154
14000US51710002700,79500US5151154
14000US51710002800,79500US5151154
14000US51710002900,79500US5151154
14000US51710003000,79500US5151154
14000US51710003100,79500US5151154
14000US51710003200,79500US5151154
14000US51710003300,79500US5151154
14000US51710003400,79500US5151154
14000US51710003501,79500US5151154
14000US51710003600,79500US5151154
14000US51710003700,79500US5151154
14000US51710004100,79500US5151154
14000US51710004200,79500US5151154
14000US51710004300,79500US5151154
14000US51710004400,79500US5151154
14000US51710004500,79500US5151154
14000US51710004600,79500US5151154
14000US51710004700,79500US5151154
14000US51710005100,79500US5151154
14000US51710005500,79500US5151154
14000US51710005601,79500US5151154
14000US51710005602,79500US5151154
14000US51710005701,79500US5151154
14000US51710005702,79500US5151154
14000US51710005800,79500US5151154
14000US51710005901,79500US5151154
14000US51710005902,79500US5151154
14000US51710005903,79500US5151154
14000US51710006000,79500US5151154
14000US51710006100,79500US5151154
14000US51710006200,79500US5151154
14000US51710006400,79500US5151154
14000US51710006501,79500US5151154
14000US51710006502,79500US5151154
14000US51710006601,79500US5151154
14000US51710006602,79500US5151154
14000US51710006603,79500US5151154
14000US51710006604,79500US5151154
14000US51710006605,79500US5151154
14000US51710006606,79500US5151154
14000US51710006607,79500US5151154
14000US51710006800,79500US5151154
14000US51710006901,79500US5151154
14000US51710006902,79500US5151154
14000US51710007001,79500US5151154
14000US51710007002,79500US5151154
14000US51710980200,79500US5151154
14000US51710980300,79500US5151154
14000US51710990000,79500US5151154
14000US51710003800,79500US5151155
14000US51710004001,79500US5151155
14000US51710004002,79500US5151155
14000US51710004800,79500US5151155
14000US51710004900,79500US5151155
14000US51710005000,79500US5151155
14000US51710980100,79500US5151155
14000US51720960100,79500US5151010
14000US51730810100,79500US5151135
14000US51730810300,79500US5151135
14000US51730810400,79500US5151135
14000US51730810500,79500US5151135
14000US51730810600,79500US5151135
14000US51730810700,79500US5151135
14000US51730810900,79500US5151135
14000US51730811000,79500US5151135
14000US51730811100,79500US5151135
14000US51730811200,79500US5151135
14000US51730811300,79500US5151135
14000US51735340100,79500US5151206
14000US51735340200,79500US5151206
14000US51735340300,79500US5151206
14000US51735990100,79500US5151206
14000US51740210200,79500US5151155
14000US51740210300,79500US5151155
14000US51740210400,79500US5151155
14000US51740210500,79500US5151155
14000US51740210600,79500US5151155
14000US51740210900,79500US5151155
14000US51740211100,79500US5151155
14000US51740211400,79500US5151155
14000US51740211500,79500US5151155
14000US51740211600,79500US5151155
14000US51740211700,79500US5151155
14000US51740211800,79500US5151155
14000US51740211900,79500US5151155
14000US51740212000,79500US5151155
14000US51740212100,79500US5151155
14000US51740212300,79500US5151155
14000US51740212400,79500US5151155
14000US51740212500,79500US5151155
14000US51740212600,79500US5151155
14000US51740212701,79500US5151155
14000US51740212702,79500US5151155
14000US51740212801,79500US5151155
14000US51740212802,79500US5151155
14000US51740212900,79500US5151155
14000US51740213001,79500US5151155
14000US51740213002,79500US5151155
14000US51740213101,79500US5151155
14000US51740213103,79500US5151155
14000US51740213104,79500US5151155
14000US51740213200,79500US5151155
14000US51740980100,79500US5151155
14000US51750010101,79500US5151040
14000US51750010102,79500US5151040
14000US51750010200,79500US5151040
14000US51760010200,79500US5151235
14000US51760010300,79500US5151235
14000US51760010401,79500US5151235
14000US51760010402,79500US5151235
14000US51760010500,79500US5151235
14000US51760010600,79500US5151235
14000US51760010700,79500US5151235
14000US51760010800,79500US5151235
14000US51760010900,79500US5151235
14000US51760011000,79500US5151235
14000US51760011100,79500US5151235
14000US51760020100,79500US5151235
14000US51760020200,79500US5151235
14000US51760020300,79500US5151235
14000US51760020400,79500US5151235
14000US51760020500,79500US5151235
14000US51760020600,79500US5151235
14000US51760020700,79500US5151235
14000US51760020800,79500US5151235
14000US51760020900,79500US5151235
14000US51760021000,79500US5151235
14000US51760021100,79500US5151235
14000US51760021200,79500US5151235
14000US51760030100,79500US5151235
14000US51760030200,79500US5151235
14000US51760030500,79500US5151235
14000US51760040200,79500US5151235
14000US51760040300,79500US5151235
14000US51760040400,79500US5151235
14000US51760040500,79500US5151235
14000US51760040600,79500US5151235
14000US51760040700,79500US5151235
14000US51760040800,79500US5151235
14000US51760040900,79500US5151235
14000US51760041000,79500US5151235
14000US51760041100,79500US5151235
14000US51760041200,79500US5151235
14000US51760041300,79500US5151235
14000US51760041400,79500US5151235
14000US51760041600,79500US5151235
14000US51760050100,79500US5151235
14000US51760050200,79500US5151235
14000US51760050300,79500US5151235
14000US51760050400,79500US5151235
14000US51760050500,79500US5151235
14000US51760050600,79500US5151235
14000US51760060200,79500US5151235
14000US51760060400,79500US5151235
14000US51760060500,79500US5151235
14000US51760060600,79500US5151235
14000US51760060700,79500US5151235
14000US51760060800,79500US5151235
14000US51760060900,79500US5151235
14000US51760061000,79500US5151235
14000US51760070100,79500US5151235
14000US51760070300,79500US5151235
14000US51760070400,79500US5151235
14000US51760070601,79500US5151235
14000US51760070602,79500US5151235
14000US51760070700,79500US5151235
14000US51760070801,79500US5151235
14000US51760070802,79500US5151235
14000US51760070900,79500US5151235
14000US51760071001,79500US5151235
14000US51760071002,79500US5151235
14000US51760071100,79500US5151235
14000US51770000100,79500US5151044
14000US51770000300,79500US5151044
14000US51770000400,79500US5151044
14000US51770000500,79500US5151044
14000US51770000601,79500US5151044
14000US51770000602,79500US5151044
14000US51770000900,79500US5151044
14000US51770001000,79500US5151044
14000US51770001100,79500US5151044
14000US51770001200,79500US5151044
14000US51770001800,79500US5151044
14000US51770001900,79500US5151044
14000US51770002100,79500US5151044
14000US51770002200,79500US5151044
14000US51770002300,79500US5151044
14000US51770002400,79500US5151044
14000US51770002500,79500US5151044
14000US51770002600,79500US5151044
14000US51770002700,79500US5151044
14000US51770002800,79500US5151044
14000US51770002900,79500US5151044
14000US51770003000,79500US5151044
14000US51770003100,79500US5151044
14000US51775010100,79500US5151044
14000US51775010200,79500US5151044
14000US51775010300,79500US5151044
14000US51775010501,79500US5151044
14000US51775010502,79500US5151044
14000US51790000100,79500US5151080
14000US51790000200,79500US5151080
14000US51790000300,79500US5151080
14000US51790000400,79500US5151080
14000US51790000500,79500US5151080
14000US51790000600,79500US5151080
14000US51800065100,79500US5151145
14000US51800065200,79500US5151145
14000US51800065300,79500US5151145
14000US51800065400,79500US5151145
14000US51800065500,79500US5151145
14000US51800075101,79500US5151145
14000US51800075102,79500US5151145
14000US51800075201,79500US5151145
14000US51800075202,79500US5151145
14000US51800075203,79500US5151145
14000US51800075204,79500US5151145
14000US51800075301,79500US5151145
14000US51800075302,79500US5151145
14000US51800075401,79500US5151145
14000US51800075402,79500US5151145
14000US51800075403,79500US5151145
14000US51800075404,79500US5151145
14000US51800075405,79500US5151145
14000US51800075501,79500US5151145
14000US51800075502,79500US5151145
14000US51800075601,79500US5151145
14000US51800075602,79500US5151145
14000US51800075701,79500US5151145
14000US51800075702,79500US5151145
14000US51800075703,79500US5151145
14000US51800075801,79500US5151145
14000US51800075802,79500US5151145
14000US51800075803,79500US5151145
14000US51810040000,79500US5151164
14000US51810040200,79500US5151164
14000US51810040402,79500US5151164
14000US51810040403,79500US5151164
14000US51810040404,79500US5151164
14000US51810040600,79500US5151164
14000US51810040801,79500US5151164
14000US51810040802,79500US5151164
14000US51810041003,79500US5151164
14000US51810041004,79500US5151164
14000US51810041200,79500US5151164
14000US51810041400,79500US5151164
14000US51810041600,79500US5151164
14000US51810041801,79500US5151164
14000US51810041802,79500US5151164
14000US51810042000,79500US5151164
14000US51810042201,79500US5151164
14000US51810042202,79500US5151164
14000US51810042400,79500US5151164
14000US51810042600,79500US5151164
14000US51810043002,79500US5151164
14000US51810043003,79500US5151164
14000US51810043004,79500US5151164
14000US51810043200,79500US5151164
14000US51810043400,79500US5151164
14000US51810043600,79500US5151164
14000US51810043800,79500US5151164
14000US51810044401,79500US5151164
14000US51810044402,79500US5151164
14000US51810044600,79500US5151164
14000US51810044807,79500US5151164
14000US51810044808,79500US5151164
14000US51810045601,79500US5151164
14000US51810990100,79500US5151164
14000US51810041002,79500US5151165
14000US51810042801,79500US5151165
14000US51810042802,79500US5151165
14000US51810045405,79500US5151165
14000US51810045414,79500US5151165
14000US51810045415,79500US5151165
14000US51810045603,79500US5151165
14000US51810045604,79500US5151165
14000US51810045801,79500US5151165
14000US51810045803,79500US5151165
14000US51810045805,79500US5151165
14000US51810045806,79500US5151165
14000US51810045807,79500US5151165
14000US51810045808,79500US5151165
14000US51810045809,79500US5151165
14000US51810045810,79500US5151165
14000US51810046002,79500US5151165
14000US51810046005,79500US5151165
14000US51810046006,79500US5151165
14000US51810046009,79500US5151165
14000US51810046010,79500US5151165
14000US51810046011,79500US5151165
14000US51810046012,79500US5151165
14000US51810046013,79500US5151165
14000US51810046014,79500US5151165
14000US51810046204,79500US5151165
14000US51810046206,79500US5151165
14000US51810046207,79500US5151165
14000US51810046211,79500US5151165
14000US51810046212,79500US5151165
14000US51810046213,79500US5151165
14000US51810046214,79500US5151165
14000US51810046217,79500US5151165
14000US51810046219,79500US5151165
14000US51810046220,79500US5151165
14000US51810046221,79500US5151165
14000US51810046222,79500US5151165
14000US51810046223,79500US5151165
14000US51810046224,79500US5151165
14000US51810046225,79500US5151165
14000US51810044001,79500US5151167
14000US51810044003,79500US5151167
14000US51810044004,79500US5151167
14000US51810044200,79500US5151167
14000US51810044805,79500US5151167
14000US51810044806,79500US5151167
14000US51810045000,79500US5151167
14000US51810045200,79500US5151167
14000US51810045406,79500US5151167
14000US51810045407,79500US5151167
14000US51810045408,79500US5151167
14000US51810045412,79500US5151167
14000US51810045417,79500US5151167
14000US51810045420,79500US5151167
14000US51810045421,79500US5151167
14000US51810045422,79500US5151167
14000US51810045423,79500US5151167
14000US51810045424,79500US5151167
14000US51810045425,79500US5151167
14000US51810045426,79500US5151167
14000US51810045427,79500US5151167
14000US51810045428,79500US5151167
14000US51810046015,79500US5151167
14000US51810046016,79500US5151167
14000US51810046216,79500US5151167
